RefID,Author(s),Experiment Number,CONTROL,Pollutant Class,Pollutant,Response type,Coral age class,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Stressor description,Application level,Application level Unit of measurement (UoM),level converted to ug/L,exposure duration in days,recovery duration in days,exposure frequency,exposure notes,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized UoM,Response level,Response UoM,Average type,N for computing average,N UoM,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,Data extractor initials,Date of completion,Additional notes on study,QAQC notes
Diu05,Jones et al. 2003,4,1,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",0,ug/L,0,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),100.2230187,1.825302003,5.47590601,Fv/Fm as % control,100.2230187,Fv/Fm as % control,mean,9,branches,94.9960175,105.94783,5.22700119,5.72481083,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,4,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",0.3,ug/L,0.3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),97.73397053,2.240143368,6.720430105,Fv/Fm as % control,97.73397053,Fv/Fm as % control,mean,9,branches,89.5201115,102.960972,8.21385902,5.22700119,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,4,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",1,ug/L,1,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),98.23178017,1.700849595,5.102548785,Fv/Fm as % control,98.23178017,Fv/Fm as % control,mean,9,branches,92.7558742,102.960972,5.47590601,4.72919156,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,4,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",3,ug/L,3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),90.26682597,1.866786142,5.600358425,Fv/Fm as % control,90.26682597,Fv/Fm as % control,mean,9,branches,88.2755874,99.4763043,1.99123855,9.2094783,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,4,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",10,ug/L,10,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),89.52011151,1.203039958,3.609119875,Fv/Fm as % control,89.52011151,Fv/Fm as % control,mean,9,branches,85.2887296,92.5069693,4.23138192,2.98685783,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,4,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",30,ug/L,30,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),86.03544405,2.945373692,8.836121075,Fv/Fm as % control,86.03544405,Fv/Fm as % control,mean,9,branches,80.0617284,97.7339705,5.97371565,11.6985265,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,1,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",0,ug/L,0,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),99.9741139,1.74233373,5.22700119,Fv/Fm as % control,99.9741139,Fv/Fm as % control,mean,9,branches,94.7471127,105.201115,5.22700119,5.22700119,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",0.3,ug/L,0.3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),99.72520908,2.157175102,6.471525305,Fv/Fm as % control,99.72520908,Fv/Fm as % control,mean,9,branches,89.5201115,102.463162,10.2050976,2.73795301,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",1,ug/L,1,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),99.72520908,1.576397187,4.72919156,Fv/Fm as % control,99.72520908,Fv/Fm as % control,mean,9,branches,93.2536838,102.712067,6.47152529,2.98685783,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",3,ug/L,3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),100.2230187,0.912651002,2.737953005,Fv/Fm as % control,100.2230187,Fv/Fm as % control,mean,9,branches,96.9872561,102.463162,3.23576264,2.24014337,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",10,ug/L,10,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),99.47630426,0.788198593,2.36459578,Fv/Fm as % control,99.47630426,Fv/Fm as % control,mean,9,branches,96.7383513,101.467543,2.73795301,1.99123855,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,5,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",30,ug/L,30,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),95.24492234,2.820921275,8.462763825,Fv/Fm as % control,95.24492234,Fv/Fm as % control,mean,9,branches,80.3106332,97.2361609,14.9342891,1.99123855,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,1,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",0,ug/L,0,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),100.4719235,1.742333732,5.227001195,Fv/Fm as % control,100.4719235,Fv/Fm as % control,mean,9,branches,94.7471127,105.201115,5.72481083,4.72919156,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",0.3,ug/L,0.3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),94.49820789,2.24014337,6.72043011,Fv/Fm as % control,94.49820789,Fv/Fm as % control,mean,9,branches,89.7690163,103.209877,4.72919156,8.71166866,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",1,ug/L,1,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),94.00039825,1.576397185,4.729191555,Fv/Fm as % control,94.00039825,Fv/Fm as % control,mean,9,branches,92.7558742,102.214257,1.24452409,8.21385902,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",3,ug/L,3,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),93.00477897,2.281627505,6.844882515,Fv/Fm as % control,93.00477897,Fv/Fm as % control,mean,9,branches,89.0223019,102.712067,3.9824771,9.70728793,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",10,ug/L,10,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),91.76025488,1.451944777,4.35583433,Fv/Fm as % control,91.76025488,Fv/Fm as % control,mean,9,branches,85.7865392,94.4982079,5.97371565,2.73795301,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,6,0,Pesticide,Diuron,maximum quantum yield - Fv/Fm (as % of control),adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",30,ug/L,30,1.000,0,once,Calculated dosage but not measured,maximum quantum yield - Fv/Fm (as % of control),89.27120669,2.903889553,8.71166866,Fv/Fm as % control,89.27120669,Fv/Fm as % control,mean,9,branches,80.3106332,97.7339705,8.96057348,8.46276384,s.d.,n/a,n/a,n/a,n/a,Figure 1 inset - NOTE: error bars overlap so took lowest and highest for all (likely conservative),EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,7,1,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",0,ug/L,0,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,0.492523364,1.22E-02,4.21E-02,unitless,0.492523364,Effective quantum yield (NOT % of control),mean,12,branches,0.44906542,0.53317757,4.35E-02,4.07E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,7,0,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",0.3,ug/L,0.3,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,0.468691589,1.11E-02,3.86E-02,unitless,0.468691589,Effective quantum yield (NOT % of control),mean,12,branches,0.42803738,0.50514019,4.07E-02,3.64E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,7,0,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",1,ug/L,1,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,0.408411215,5.25E-03,1.82E-02,unitless,0.408411215,Effective quantum yield (NOT % of control),mean,12,branches,0.39018692,0.42663551,1.82E-02,1.82E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,7,0,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",3,ug/L,3,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,0.280841121,8.08E-03,2.80E-02,unitless,0.280841121,Effective quantum yield (NOT % of control),mean,12,branches,0.25280374,0.3088785,2.80E-02,2.80E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,7,0,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethylurea) from Sigma Pharmaceuticals",10,ug/L,10,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,0.111214953,4.24E-03,1.47E-02,unitless,0.111214953,Effective quantum yield (NOT % of control),mean,12,branches,9.58E-02,0.12523364,1.54E-02,1.40E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,7,0,Pesticide,Diuron,effective quantum yield - delta F/Fm,adult,Seriatopora,hystrix,branching,n/a,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,100 μmol quanta m^2 s^–1,1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",30,ug/L,30,0.417,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm,3.97E-02,5.05E-03,1.75E-02,unitless,3.97E-02,Effective quantum yield (NOT % of control),mean,12,branches,2.29E-02,5.79E-02,1.68E-02,1.82E-02,s.d.,n/a,n/a,n/a,n/a,Figure 2,EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",
Diu05,Jones et al. 2003,8,1,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.000,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,101.0769231,0.48852715,1.69230769,delta F/Fm' as % control,101.0769231,Effective quantum yield as % of control,mean,12,branches,99.3846154,102.769231,1.69230769,1.69230769,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
